# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.add.entity.ms,1705508930032000000,1705508990025000000,12
workspaceModel.delayed.project.synchronizer.sync.ms,1705508930032000000,1705508990025000000,196
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705508930032000000,1705508990025000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1705508930032000000,1705508990025000000,0
workspaceModel.save.cache.to.file.ms,1705508930032000000,1705508990025000000,25
jps.storage.jps.conf.reader.load.component.ms,1705508930032000000,1705508990025000000,6
workspaceModel.mutableEntityStorage.modify.entity.ms,1705508930032000000,1705508990025000000,2
jps.module.iml.entities.serializer.save.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.sync.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.global.apply.state.to.project.ms,1705508930032000000,1705508990025000000,47
jps.facet.change.listener.init.bridge.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705508930032000000,1705508990025000000,251
jps.facet.change.listener.process.change.events.ms,1705508930032000000,1705508990025000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1705508930032000000,1705508990025000000,0
jps.project.serializers.save.ms,1705508930032000000,1705508990025000000,0
jps.global.get.library.by.name.ms,1705508930032000000,1705508990025000000,0
workspaceModel.global.updates.count,1705508930032000000,1705508990025000000,0
jps.apply.loaded.storage.ms,1705508930032000000,1705508990025000000,89
jps.save.global.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705508930032000000,1705508990025000000,405
jps.artifact.entities.serializer.save.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.orphan.listener.update.ms,1705508930032000000,1705508990025000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleBridge.update.option.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleBridge.before.changed.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705508930032000000,1705508990025000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705508930032000000,1705508990025000000,5
jps.reload.project.entities.ms,1705508930032000000,1705508990025000000,0
jps.global.handle.before.change.events.ms,1705508930032000000,1705508990025000000,0
jps.load.initial.state.ms,1705508930032000000,1705508990025000000,10
jps.global.initialize.library.bridges.after.loading.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705508930032000000,1705508990025000000,10
workspaceModel.global.apply.state.to.project.builder.ms,1705508930032000000,1705508990025000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705508930032000000,1705508990025000000,0
jps.save.changed.project.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705508930032000000,1705508990025000000,0
jps.module.iml.entities.serializer.load.entities.ms,1705508930032000000,1705508990025000000,12
jps.global.initialize.library.bridges.ms,1705508930032000000,1705508990025000000,0
jps.global.handle.changed.events.ms,1705508930032000000,1705508990025000000,0
workspaceModel.global.updates.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705508930032000000,1705508990025000000,1
workspaceModel.load.cache.metadata.from.file.ms,1705508930032000000,1705508990025000000,23
workspaceModel.mutableEntityStorage.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705508930032000000,1705508990025000000,0
jps.artifact.entities.serializer.load.entities.ms,1705508930032000000,1705508990025000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705508930032000000,1705508990025000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1705508930032000000,1705508990025000000,5
Indexes.allKeys.lookups,1705508930032000000,1705508990025000000,0.0
IndexesFlusher.totalFlushesRetried,1705508930032000000,1705508990025000000,0
Indexes.allKeys.lookupDuration90PMs,1705508930032000000,1705508990025000000,0.0
IndexesFlusher.totalFlushingTimeUs,1705508930032000000,1705508990025000000,176410
Indexes.allKeys.lookupDurationMaxMs,1705508930032000000,1705508990025000000,0.0
Indexes.stubs.lookupDuration90PMs,1705508930032000000,1705508990025000000,0.0
Indexes.entries.lookupDuration90PMs,1705508930032000000,1705508990025000000,0.0
Indexes.entries.lookupDurationAvgMs,1705508930032000000,1705508990025000000,0.0
IndexesFlusher.totalFlushes,1705508930032000000,1705508990025000000,59
Indexes.entries.lookupDurationMaxMs,1705508930032000000,1705508990025000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1705508930032000000,1705508990025000000,0
Indexes.allKeys.lookupDurationAvgMs,1705508930032000000,1705508990025000000,0.0
Indexes.stubs.lookupDurationAvgMs,1705508930032000000,1705508990025000000,0.0
Indexes.stubs.lookupDurationMaxMs,1705508930032000000,1705508990025000000,0.0
Indexes.stubs.lookups,1705508930032000000,1705508990025000000,0.0
Indexes.entries.lookups,1705508930032000000,1705508990025000000,0.0
FilePageCacheLockFree.totalNativeBytesReclaimed,1705508930032000000,1705508990025000000,0
StreamlinedBlobStorage.recordsRelocated,1705508930032000000,1705508990025000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705508930032000000,1705508990025000000,2450
FilePageCacheLockFree.totalBytesRead,1705508930032000000,1705508990025000000,0
DirectByteBufferAllocator.reclaimed,1705508930032000000,1705508990025000000,8
MappedFileStorage.totalTimeSpentOnMappingUs,1705508930032000000,1705508990025000000,1549
FilePageCache.maxRegisteredFiles,1705508930032000000,1705508990025000000,1259
FilePageCache.pageLoadsAboveSizeThreshold,1705508930032000000,1705508990025000000,8
FilePageCache.pageHits,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalBytesWritten,1705508930032000000,1705508990025000000,28169
FilePageCache.pageLoads,1705508930032000000,1705508990025000000,0
FilePageCache.disposedBuffers,1705508930032000000,1705508990025000000,8
DirectByteBufferAllocator.disposed,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalPagesReadMs,1705508930032000000,1705508990025000000,1
DirectByteBufferAllocator.misses,1705508930032000000,1705508990025000000,10
MappedFileStorage.storages,1705508930032000000,1705508990025000000,17
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705508930032000000,1705508990025000000,278
FilePageCacheLockFree.totalPagesHandedOver,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalPagesAllocated,1705508930032000000,1705508990025000000,10
FileChannelInterruptsRetryer.totalRetriedAttempts,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1705508930032000000,1705508990025000000,55240
FilePageCacheLockFree.totalPagesRequested,1705508930032000000,1705508990025000000,582
FilePageCacheLockFree.totalPageAllocationsWaited,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalBytesRequested,1705508930032000000,1705508990025000000,4767744
FilePageCache.totalPageLoadsUs,1705508930032000000,1705508990025000000,3662
FilePageCache.capacityInBytes,1705508930032000000,1705508990025000000,503316478
FilePageCache.maxCacheSizeInBytes,1705508930032000000,1705508990025000000,503324672
FilePageCacheLockFree.totalNativeBytesAllocated,1705508930032000000,1705508990025000000,81920
StreamlinedBlobStorage.recordsAllocated,1705508930032000000,1705508990025000000,35
FilePageCacheLockFree.totalHeapBytesReclaimed,1705508930032000000,1705508990025000000,0
MappedFileStorage.totalPagesMapped,1705508930032000000,1705508990025000000,17
MappedFileStorage.totalBytesMapped,1705508930032000000,1705508990025000000,140771328
FilePageCacheLockFree.totalPagesRequestsMs,1705508930032000000,1705508990025000000,1
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705508930032000000,1705508990025000000,0
FilePageCache.totalPageDisposalsUs,1705508930032000000,1705508990025000000,0
StreamlinedBlobStorage.recordsDeleted,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1705508930032000000,1705508990025000000,0
StorageLockContext.competingThreads.avg,1705508930032000000,1705508990025000000,0.0
StorageLockContext.competingThreads.max,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.totalPagesWritten,1705508930032000000,1705508990025000000,5
DirectByteBufferAllocator.hits,1705508930032000000,1705508990025000000,8
FilePageCacheLockFree.nativeBytesInUse,1705508930032000000,1705508990025000000,262144
FilePageCache.pageFastCacheHits,1705508930032000000,1705508990025000000,14907
FilePageCache.uncachedFileAccess,1705508930032000000,1705508990025000000,28
FilePageCacheLockFree.heapBytesInUse,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1705508930032000000,1705508990025000000,120
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705508930032000000,1705508990025000000,1048576
StorageLockContext.competingThreads.90P,1705508930032000000,1705508990025000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1705508930032000000,1705508990025000000,27
FilePageCacheLockFree.totalPagesReclaimed,1705508930032000000,1705508990025000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705508930032000000,1705508990025000000,503595008
FlushQueue.executionTimeAvgNs,1705508930032000000,1705508990025000000,0.0
NonBlockingReadAction.failedExecutionsCount,1705508930032000000,1705508990025000000,0
AWTEventQueue.dispatchTimeAvgNs,1705508930032000000,1705508990025000000,0.0
FlushQueue.waitingTime90PNs,1705508930032000000,1705508990025000000,0
FlushQueue.queueSizeAvg,1705508930032000000,1705508990025000000,0.0
FlushQueue.executionTimeMaxNs,1705508930032000000,1705508990025000000,0
FlushQueue.waitingTimeAvgNs,1705508930032000000,1705508990025000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1705508930032000000,1705508990025000000,3812665016
FlushQueue.queueSizeMax,1705508930032000000,1705508990025000000,0
NonBlockingReadAction.failedExecutionTimeUs,1705508930032000000,1705508990025000000,0
FlushQueue.executionTime90PNs,1705508930032000000,1705508990025000000,0
FlushQueue.waitingTimeMaxNs,1705508930032000000,1705508990025000000,0
WriteAction.executionsCount,1705508930032000000,1705508990025000000,125
ReadAction.executionsCount,1705508930032000000,1705508990025000000,270762
AWTEventQueue.eventsDispatched,1705508930032000000,1705508990025000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705508930032000000,1705508990025000000,794
AWTEventQueue.dispatchTime90PNs,1705508930032000000,1705508990025000000,0
AWTEventQueue.dispatchTimeMaxNs,1705508930032000000,1705508990025000000,0
FlushQueue.tasksExecuted,1705508930032000000,1705508990025000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1705508930032000000,1705508990025000000,250899
FlushQueue.queueSize90P,1705508930032000000,1705508990025000000,0
sorting.time.2,1705508930032000000,1705508990025000000,8
sorting.items.17,1705508930032000000,1705508990025000000,1
model.items.11,1705508930032000000,1705508990025000000,1
sorting.time.13,1705508930032000000,1705508990025000000,1
model.time.1,1705508930032000000,1705508990025000000,9
sorting.time.7,1705508930032000000,1705508990025000000,3
model.time.2,1705508930032000000,1705508990025000000,3
sorting.time.0,1705508930032000000,1705508990025000000,49
model.items.0,1705508930032000000,1705508990025000000,300
model.time.0,1705508930032000000,1705508990025000000,15
